Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2017-10-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-10-09T00:00:00Z,Cash,Food,fruits,,230.0,Expense,INR
2017-10-09T00:00:00Z,Cash,Food,Grocery,vegetables,280.0,Expense,INR
2017-10-09T00:00:00Z,Saving Bank account 1,subscription,Wifi Internet Service,1 Year Plan (40mbps + UL+ 3 Months Free),5640.0,Expense,INR
2017-10-08T00:00:00Z,Credit Card,Gift,,For Friend,6500.0,Expense,INR
2017-10-08T00:00:00Z,Credit Card,Family,clothes,Fab India,3198.0,Expense,INR
2017-10-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-10-06T00:00:00Z,Saving Bank account 1,Health,Medicine,,468.0,Expense,INR
2017-10-05T00:00:00Z,Saving Bank account 1,Other,,account opening fee,200.0,Expense,INR
2017-10-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-10-04T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2700.0,Expense,INR
2017-10-04T00:00:00Z,Saving Bank account 1,Health,Medicine,Boroline + band aid,50.0,Expense,INR
2017-10-04T00:00:00Z,Cash,Family,Pocket money,,400.0,Expense,INR
2017-10-02T00:00:00Z,Credit Card,Household,Kirana,Supermart,3055.0,Expense,INR
2017-10-02T00:00:00Z,Cash,maid,,,2000.0,Expense,INR
2017-10-01T00:00:00Z,Saving Bank account 1,subscription,Hotstar,3 months subscription Mobile,149.0,Expense,INR
2017-10-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-10-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-10-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-10-01T00:00:00Z,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
2017-09-30T20:24:16Z,Saving Bank account 1,Health,Medicine,Candid dusting powder,59.0,Expense,INR
2017-09-30T20:24:02Z,Saving Bank account 1,Household,Kirana,Supermart,155.0,Expense,INR
2017-09-30T20:23:13Z,Saving Bank account 1,Food,Grocery,vegetables,135.0,Expense,INR
2017-09-30T20:22:53Z,Cash,Food,Grocery,vegetables,30.0,Expense,INR
2017-09-30T17:03:55Z,Cash,Household,Kitchen,Cooktop installation+ base,600.0,Expense,INR
2017-09-30T10:12:34Z,Saving Bank account 1,Salary,,From workplace ,61578.0,Income,INR
2017-09-30T07:40:38Z,Saving Bank account 1,Interest,,interest paid,778.0,Income,INR
2017-09-29T21:53:47Z,Cash,Apparel,Laundry,clothes ironing : Rs 6 per item,60.0,Expense,INR
2017-09-29T21:53:28Z,Cash,Food,snacks,Gupta bhel,25.0,Expense,INR
2017-09-29T21:53:08Z,Cash,Food,Ice cream,Vanila cup,10.0,Expense,INR
2017-09-29T21:52:32Z,Saving Bank account 1,Health,Medicine,3 tablet Nor tz,21.0,Expense,INR
2017-09-28T18:32:23Z,Saving Bank account 1,subscription,Tata Sky,Current Residence - Tata Play recharge,215.0,Expense,INR
2017-09-28T16:58:46Z,Saving Bank account 1,Transportation,Travels,2 Place 1 to Place 2 - Novelty tour and travels,2388.0,Expense,INR
2017-09-27T20:17:00Z,Cash,Household,Kirana,,312.0,Expense,INR
2017-09-27T15:55:05Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-09-27T15:53:49Z,Saving Bank account 1,Gift,,farewell contribution,334.0,Expense,INR
2017-09-25T17:57:52Z,Saving Bank account 1,Food,fruits,half kg chiku,30.0,Expense,INR
2017-09-25T17:56:56Z,Saving Bank account 1,Food,fruits,Apple 2 kg (110) + Banana 1kg (80),300.0,Expense,INR
2017-09-24T21:05:55Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-09-24T21:05:24Z,Cash,Transportation,Train,Place 0 to WS return,10.0,Expense,INR
2017-09-24T15:58:33Z,Credit Card,Culture,Movie,2,560.0,Expense,INR
2017-09-24T11:36:54Z,Cash,Food,Sweets,Half kg pedhe,280.0,Expense,INR
2017-09-24T11:36:37Z,Saving Bank account 1,Beauty,grooming,hair cut,100.0,Expense,INR
2017-09-23T21:04:58Z,Saving Bank account 1,Food,Dinner,Chicken masala gravy,100.0,Expense,INR
2017-09-22T00:00:00Z,Saving Bank account 1,Equity Mutual Fund C,,,1000.0,Transfer-Out,INR
2017-09-21T15:07:52Z,Cash,Other,,Umbrella cover repair,10.0,Expense,INR
2017-09-21T15:06:36Z,Cash,Transportation,auto,Place 0 to Current Residence,15.0,Expense,INR
2017-09-21T12:45:28Z,Cash,Food,snacks,Vadapav,15.0,Expense,INR
2017-09-21T12:45:22Z,Cash,Food,Tea,,10.0,Expense,INR
2017-09-21T08:05:45Z,Cash,Transportation,Train,Place 0 to dadar return,30.0,Expense,INR
2017-09-21T07:52:53Z,Cash,Family,Pocket money,,70.0,Expense,INR
2017-09-20T19:14:29Z,Saving Bank account 1,Health,Health,Surgical gloves pair,20.0,Expense,INR
2017-09-20T14:01:38Z,Saving Bank account 1,Other,,CSR,100.0,Expense,INR
2017-09-20T14:01:26Z,Cash,Family,Pocket money,,20.0,Expense,INR
2017-09-18T20:35:36Z,Saving Bank account 1,Health,Medicine,,55.0,Expense,INR
2017-09-18T10:22:42Z,Cash,Food,fruits,half kg chiku,60.0,Expense,INR
2017-09-18T10:22:20Z,Cash,Food,fruits,Nariyal,55.0,Expense,INR
2017-09-17T21:47:23Z,Saving Bank account 1,Household,Kirana,,114.0,Expense,INR
2017-09-17T12:45:37Z,Saving Bank account 1,Health,Medicine,,151.0,Expense,INR
2017-09-17T10:50:40Z,Credit Card,Household,Kirana,Supermart,558.0,Expense,INR
2017-09-17T10:50:23Z,Saving Bank account 1,Food,Bread,,35.0,Expense,INR
2017-09-17T10:50:09Z,Saving Bank account 1,Food,Milk,1.5 lit milk ,99.0,Expense,INR
2017-09-15T22:32:40Z,Cash,Food,Dinner,Sugaran Kitchen,60.0,Expense,INR
2017-09-15T13:32:36Z,Saving Bank account 1,Food,Lunch,,130.0,Expense,INR
2017-09-15T11:48:48Z,Cash,Food,fruits,Nariyal,55.0,Expense,INR
2017-09-15T11:48:08Z,Saving Bank account 1,Health,Medicine,,373.0,Expense,INR
2017-09-15T11:47:49Z,Saving Bank account 1,Health,Hospital,Doctor Fees,150.0,Expense,INR
2017-09-15T11:46:38Z,Saving Bank account 1,Transportation,Travels,2 Place 2 to Place 1 - Novelty tour and travels,1400.0,Expense,INR
2017-09-15T09:56:50Z,Saving Bank account 1,Food,Tea,2 tea parcel,24.0,Expense,INR
2017-09-15T09:56:30Z,Saving Bank account 1,Food,breakfast,2 plates poha,50.0,Expense,INR
2017-09-15T09:56:20Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-09-14T06:21:12Z,Credit Card,Food,Lunch,,282.0,Expense,INR
2017-09-14T06:21:12Z,Saving Bank account 1,subscription,Tata Sky,Current Residence - Tata Play recharge,100.0,Expense,INR
2017-09-13T21:24:47Z,Saving Bank account 1,Food,Dinner,Sugaran Kitchen,110.0,Expense,INR
2017-09-12T00:00:00Z,Saving Bank account 1,Gpay Reward,,,5.0,Income,INR
2017-09-12T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-09-11T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 1 bus stop highway,60.0,Expense,INR
2017-09-11T00:00:00Z,Saving Bank account 1,Transportation,Travels,2 Place 1 to Place 2 - Novelty tour and travels,2598.0,Expense,INR
2017-09-11T00:00:00Z,Saving Bank account 1,Family,Pocket money,,2500.0,Expense,INR
2017-09-11T00:00:00Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-09-11T00:00:00Z,Saving Bank account 1,Food,Grocery,vegetables,285.0,Expense,INR
2017-09-11T00:00:00Z,Cash,Transportation,train,Local pass to Family,100.0,Expense,INR
2017-09-11T00:00:00Z,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-09-11T00:00:00Z,Saving Bank account 1,Food,snacks,Idli 4 pcs + kachori 4 pcs,93.0,Expense,INR
2017-09-10T00:00:00Z,Saving Bank account 1,Household,Kirana,Supermart,514.0,Expense,INR
2017-09-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-09-09T00:00:00Z,Cash,Health,Medicine,V-wash,45.0,Expense,INR
2017-09-08T00:00:00Z,Saving Bank account 1,Transportation,Travels,2 Place 1 to Place 2 - Novelty tour and travels,1440.0,Expense,INR
2017-09-08T00:00:00Z,Cash,Food,flour mill,M D sure 4kg atta,196.0,Expense,INR
2017-09-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-09-06T00:00:00Z,Cash,Family,Pocket money,,500.0,Expense,INR
2017-09-06T00:00:00Z,Cash,Other,,Pant chain repair,20.0,Expense,INR
2017-09-06T00:00:00Z,Saving Bank account 1,Food,snacks,Sweet bread cake 90 + veg puff 2,140.0,Expense,INR
2017-09-05T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2700.0,Expense,INR
2017-09-05T00:00:00Z,Cash,Education,Stationary,Print outs+ Xerox,50.0,Expense,INR
2017-09-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-09-04T00:00:00Z,Saving Bank account 1,Food,Ice cream,4 cups (2 Vanilla 2 tutifruity),40.0,Expense,INR
2017-09-03T00:00:00Z,Saving Bank account 1,Other,,clock cell,15.0,Expense,INR
2017-09-03T00:00:00Z,Saving Bank account 1,subscription,Newspaper,,170.0,Expense,INR
2017-09-01T00:00:00Z,Cash,maid,,,820.0,Expense,INR
2017-09-01T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-09-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-09-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-09-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-09-01T00:00:00Z,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
2017-08-31T16:31:29Z,Saving Bank account 2,Other,,Sms charges + GST,17.7,Expense,INR
2017-08-31T10:23:19Z,Cash,Household,Toiletries,Odonil,60.0,Expense,INR
2017-08-31T10:22:22Z,Cash,Household,Kirana,Honey small bottle,10.0,Expense,INR
2017-08-31T10:22:07Z,Cash,Household,Kirana,Janeyu,5.0,Expense,INR
2017-08-31T10:21:37Z,Cash,Household,Kirana,Nariyal,25.0,Expense,INR
2017-08-31T06:56:51Z,Saving Bank account 1,Gpay Reward,,,5.0,Income,INR
2017-08-31T06:56:39Z,Saving Bank account 1,Gpay Reward,,,14.0,Income,INR
2017-08-31T06:56:17Z,Saving Bank account 1,Food,Milk,1.5 lit milk ,99.0,Expense,INR
2017-08-30T21:59:50Z,Saving Bank account 1,Health,Medicine,5 Meftal spas,22.0,Expense,INR
2017-08-30T18:55:32Z,Saving Bank account 1,Salary,,From workplace ,61578.0,Income,INR
2017-08-29T12:03:54Z,Cash,Transportation,Taxi,Ola cab - Domestic airport T1 to Current Residence,640.0,Expense,INR
2017-08-28T12:06:47Z,Cash,Tourism,Trip,Misc expense,200.0,Expense,INR
2017-08-28T12:06:47Z,Cash,Food,snacks,2 chips packets,20.0,Expense,INR
2017-08-27T04:44:32Z,Cash,Tourism,Trip,Misc expense,100.0,Expense,INR
2017-08-27T04:44:32Z,Cash,Health,Medicine,Vicks inhaler,59.0,Expense,INR
2017-08-27T04:44:32Z,Cash,Transportation,auto,market to resort,200.0,Expense,INR
2017-08-26T22:17:11Z,Cash,Food,breakfast,Parle G chota pack,5.0,Expense,INR
2017-08-26T07:46:28Z,Saving Bank account 1,Maturity amount,,FD matured,61754.0,Income,INR
2017-08-25T05:51:28Z,Cash,Health,Medicine,strepsils 13 pills,39.0,Expense,INR
2017-08-24T22:31:56Z,Cash,Transportation,auto,Auto : Mahal to hotel,40.0,Expense,INR
2017-08-24T22:31:56Z,Credit Card,Food,Eating out,roof top lounge  (200 french fries + 100 masala tea)+15 GST + 10 Tip,325.0,Expense,INR
2017-08-24T16:09:59Z,Credit Card,Household,home decor,2 Bedsheets (1500 each),3000.0,Expense,INR
2017-08-24T16:09:05Z,Credit Card,Apparel,Clothing,Jaipuri handprinted Maharani Saree (1850 Two pcs + 1500 1 pc),5200.0,Expense,INR
2017-08-23T14:08:23Z,Cash,Food,Lunch,180 Chicken Sandwich + 120 vada pav & Samosa,300.0,Expense,INR
2017-08-23T14:07:44Z,Cash,Transportation,Taxi,Ola cab - Current Residence to Domestic airport T1,850.0,Expense,INR
2017-08-22T16:11:00Z,Cash,Family,Pocket money,,5000.0,Expense,INR
2017-08-22T16:11:00Z,Cash,Household,Kitchen,Mahanagar Gas connection installation,300.0,Expense,INR
2017-08-22T00:00:00Z,Saving Bank account 1,Life Insurance,,,11043.0,Transfer-Out,INR
2017-08-22T00:00:00Z,Saving Bank account 1,Equity Mutual Fund C,,,1000.0,Transfer-Out,INR
2017-08-21T18:02:58Z,Saving Bank account 1,Household,Appliances,Selfie stick Bluetooth tripod,280.0,Expense,INR
2017-08-21T18:02:12Z,Saving Bank account 1,Beauty,grooming,Shaving,50.0,Expense,INR
2017-08-21T11:59:10Z,Saving Bank account 1,Food,Grocery,1.5 kg onions,33.0,Expense,INR
2017-08-21T11:58:05Z,Saving Bank account 1,Beauty,Accessories,Lens cleaner,80.0,Expense,INR
2017-08-21T11:52:41Z,Saving Bank account 1,Education,Stationary,15 fevistick + 12 xerox2 & print2,27.0,Expense,INR
2017-08-20T21:01:24Z,Credit Card,Food,Ice cream,Baskin Robbins,166.0,Expense,INR
2017-08-20T21:00:13Z,Credit Card,Food,Lunch,280 chicken dum biryani+ 200 paneer tikka laziz + GST,504.0,Expense,INR
2017-08-20T20:59:43Z,Cash,Transportation,auto,BKC to kurla station,60.0,Expense,INR
2017-08-20T20:58:50Z,Saving Bank account 1,Transportation,Taxi,Ola cab - siddhivinayak to BKC,361.0,Expense,INR
2017-08-20T20:58:05Z,Cash,Transportation,Taxi,Dadar West to siddhivinayak,25.0,Expense,INR
2017-08-20T20:57:31Z,Cash,Transportation,Train,2 Place 0 to dadar return,60.0,Expense,INR
2017-08-20T20:57:08Z,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-08-20T09:37:13Z,Cash,Apparel,Laundry,clothes ironing : Rs 6 per item,48.0,Expense,INR
2017-08-20T00:08:12Z,Credit Card,Other,,Mobile cover moto G5 plus,239.0,Expense,INR
2017-08-20T00:07:49Z,Credit Card,Household,Furniture,Foldable wardrobe,569.0,Expense,INR
2017-08-19T11:50:16Z,Cash,Household,Appliances,2 locks for bags,60.0,Expense,INR
2017-08-19T11:49:46Z,Cash,Household,Kirana,Colgate max fresh small,20.0,Expense,INR
2017-08-19T11:49:24Z,Cash,Household,Kirana,Dettol sanitizer,45.0,Expense,INR
2017-08-19T11:48:49Z,Saving Bank account 1,subscription,Tata Sky,Current Residence - Tata Play recharge,217.0,Expense,INR
2017-08-18T15:33:07Z,Cash,Family,Pocket money,,100.0,Expense,INR
2017-08-17T23:22:21Z,Cash,maid,,,1020.0,Expense,INR
2017-08-17T19:38:57Z,Cash,Household,Kirana,Sugar 1kg Rs.55 + shengdana Rs.33,88.0,Expense,INR
2017-08-17T19:36:33Z,Cash,Food,snacks,2 Bhaji pav + 1 vadapav,45.0,Expense,INR
2017-08-15T19:36:01Z,Credit Card,Household,Appliances,Wifi Router TP link,1400.0,Expense,INR
2017-08-15T12:51:45Z,Saving Bank account 1,Food,Milk,1.5 lit milk ,99.0,Expense,INR
2017-08-14T20:03:33Z,Credit Card,Household,Appliances,Steam machine,320.0,Expense,INR
2017-08-14T11:44:04Z,Credit Card,Household,Kirana,Biscuits+ onions,112.0,Expense,INR
2017-08-12T00:00:00Z,Cash,Festivals,Navratri,Ganpati+ navratri vargani,800.0,Expense,INR
2017-08-12T00:00:00Z,Saving Bank account 1,Transportation,Travels,2 Place 2 to Place 1 - Shree Sharma Travels,1665.0,Expense,INR
2017-08-11T00:00:00Z,Cash,Gift,,Rakshabandhan ovalini,500.0,Expense,INR
2017-08-11T00:00:00Z,Cash,Transportation,Bus,2 CD to Place 1: shivshahi,470.0,Expense,INR
2017-08-11T00:00:00Z,Cash,Transportation,auto,within city,100.0,Expense,INR
2017-08-11T00:00:00Z,Cash,Transportation,Bus,2 Place 1 to VN,330.0,Expense,INR
2017-08-11T00:00:00Z,Cash,Transportation,auto,Current Residence to Place 1 bus stop highway,60.0,Expense,INR
2017-08-10T00:00:00Z,Saving Bank account 1,Household,Kirana,Dahi (42) + Vanilla essance (34),76.0,Expense,INR
2017-08-10T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-08-10T00:00:00Z,Saving Bank account 1,Gpay Reward,,,3.0,Income,INR
2017-08-10T00:00:00Z,Saving Bank account 1,Equity Mutual Fund F,,,1000.0,Transfer-Out,INR
2017-08-09T00:00:00Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-08-09T00:00:00Z,Saving Bank account 1,Household,Toiletries,Dettol liquid handwash refill,218.0,Expense,INR
2017-08-09T00:00:00Z,Saving Bank account 1,Health,Medicine,Move jel,125.0,Expense,INR
2017-08-08T00:00:00Z,Saving Bank account 1,Tourism,Trip,Tours and Travel,43000.0,Expense,INR
2017-08-08T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-08-07T00:00:00Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-08-07T00:00:00Z,Saving Bank account 1,Family,Pocket money,,5000.0,Expense,INR
2017-08-07T00:00:00Z,Saving Bank account 1,Food,Milk,Half lit  milk,33.0,Expense,INR
2017-08-07T00:00:00Z,Saving Bank account 1,Equity Mutual Fund E,,,1000.0,Transfer-Out,INR
2017-08-06T00:00:00Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-08-06T00:00:00Z,Cash,Health,Medicine,Vicks VapoRub,22.0,Expense,INR
2017-08-06T00:00:00Z,Saving Bank account 1,subscription,Newspaper,,170.0,Expense,INR
2017-08-06T00:00:00Z,Cash,Household,Kirana,,302.0,Expense,INR
2017-08-06T00:00:00Z,Saving Bank account 1,Food,breakfast,krack Jack biscuits,5.0,Expense,INR
2017-08-06T00:00:00Z,Saving Bank account 1,Food,Lunch,5 chapati,25.0,Expense,INR
2017-08-05T00:00:00Z,Credit Card,Gift,,Purse on occasion of Rakshabandhan,909.0,Expense,INR
2017-08-05T00:00:00Z,Credit Card,Gift,,Purse on occasion of Rakshabandhan,1145.0,Expense,INR
2017-08-05T00:00:00Z,Credit Card,Apparel,Clothing,Family's dresses,989.0,Expense,INR
2017-08-05T00:00:00Z,Saving Bank account 1,Health,Medicine,Cinarest,27.0,Expense,INR
2017-08-05T00:00:00Z,Cash,Family,Pocket money,Change,100.0,Expense,INR
2017-08-05T00:00:00Z,Saving Bank account 1,Health,Hospital,Medical tests - Family,6190.0,Expense,INR
2017-08-05T00:00:00Z,Saving Bank account 1,Equity Mutual Fund A,,,1000.0,Transfer-Out,INR
2017-08-04T00:00:00Z,Saving Bank account 1,Gpay Reward,,,11.0,Income,INR
2017-08-04T00:00:00Z,Saving Bank account 1,subscription,Mobile Service Provider,Family Mobile Service Provider recharge,2999.0,Expense,INR
2017-08-04T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,68.0,Expense,INR
2017-08-03T00:00:00Z,Saving Bank account 1,subscription,Newspaper,,170.0,Expense,INR
2017-08-02T00:00:00Z,Saving Bank account 1,subscription,Edtech Course,,2700.0,Expense,INR
2017-08-02T00:00:00Z,Saving Bank account 1,Food,snacks,Maggie 1 pck,14.0,Expense,INR
2017-08-02T00:00:00Z,Saving Bank account 1,Food,Milk,milk 1lit ,66.0,Expense,INR
2017-08-01T00:00:00Z,Saving Bank account 1,Apparel,Clothing,Myntra - tshirt+ denim shorts,399.0,Expense,INR
2017-08-01T00:00:00Z,Cash,Health,Medicine,4 paracetamol tablets,10.0,Expense,INR
2017-08-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-08-01T00:00:00Z,Saving Bank account 1,Recurring Deposit,,,1000.0,Transfer-Out,INR
2017-08-01T00:00:00Z,Saving Bank account 1,Money transfer,Home,,10000.0,Expense,INR
2017-08-01T00:00:00Z,Saving Bank account 1,Public Provident Fund,,,10000.0,Transfer-Out,INR
2017-07-31T21:14:52Z,Saving Bank account 1,Food,Dinner,Catering Service:Chicken masala (90)+2 chapati (10),100.0,Expense,INR
2017-07-31T12:12:39Z,Cash,Transportation,auto,ola auto - Current Residence to McD,65.0,Expense,INR
2017-07-31T09:51:59Z,Saving Bank account 1,Food,Eggs,4 eggs,22.0,Expense,INR
2017-07-30T21:33:27Z,Saving Bank account 1,Gpay Reward,,,6.0,Income,INR
2017-07-30T21:33:27Z,Cash,Food,Grocery,Dahi 2 packets,20.0,Expense,INR
2017-07-30T21:33:27Z,Saving Bank account 1,Transportation,Travels,2 Neeta travels : Place A to pune,895.0,Expense,INR
2017-07-30T15:38:49Z,Cash,Household,Appliances,Laptop repair,1000.0,Expense,INR
2017-07-30T15:36:42Z,Saving Bank account 1,Household,Appliances,Laptop repair ( 128gb SSD rs 2200+ 500gb HDD Rs.1800 + Msoffice+ windows),3000.0,Expense,INR
2017-07-30T14:20:18Z,Cash,Food,snacks,Chicken roll kasha,100.0,Expense,INR
2017-07-30T14:19:42Z,Cash,Transportation,Train,Place 0 to Place 4 return,20.0,Expense,INR
2017-07-30T07:48:51Z,Saving Bank account 1,Salary,,From workplace ,61578.0,Income,INR
2017-07-29T13:30:49Z,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-07-29T13:30:49Z,Credit Card,Health,Medicine,Hospital consultation,556.0,Expense,INR
2017-07-29T09:48:55Z,Saving Bank account 1,Transportation,auto,ola auto - Current Residence to hospital Place 6,97.0,Expense,INR
2017-07-28T16:20:14Z,Cash,Transportation,auto,2 Place 0 to Current Residence,30.0,Expense,INR
2017-07-28T15:25:34Z,Credit Card,Health,Medicine,Hospital consultation,167.0,Expense,INR
2017-07-28T11:31:24Z,Credit Card,Health,Hospital,Hospital consultation,3050.0,Expense,INR
2017-07-28T11:31:02Z,Cash,Transportation,Train,2 Place 0 to Place 6 return,20.0,Expense,INR
2017-07-28T11:30:45Z,Cash,Transportation,auto,2 Current Residence to Place 0,30.0,Expense,INR
2017-07-27T20:33:23Z,Credit Card,Food,Dinner,Non veg overloaded pizza,215.0,Expense,INR
2017-07-27T20:05:23Z,Credit Card,Food,Lunch,Chicken lollypop 4 pcs,203.0,Expense,INR
2017-07-27T06:05:30Z,Cash,Household,Appliances,Distilled water refill Inverter (Rs.100 given by Family),200.0,Expense,INR
2017-07-27T05:40:08Z,Recurring Deposit,Maturity amount,,RD2 matured,40326.0,Income,INR
2017-07-27T05:39:02Z,Recurring Deposit,Maturity amount,,RD1 matured,40326.0,Income,INR
2017-07-26T19:31:06Z,Saving Bank account 1,Tax refund,,,19350.0,Income,INR
2017-07-25T19:31:06Z,Saving Bank account 1,Tourism,Trip,Tours and Travel,20000.0,Expense,INR
2017-07-24T21:52:22Z,Credit Card,Food,snacks,Garlic bread + periperi masala fries,248.0,Expense,INR
2017-07-24T10:04:20Z,Saving Bank account 1,Food,Eggs,4 eggs,22.0,Expense,INR
2017-07-24T10:03:43Z,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-07-23T16:02:41Z,Cash,Household,Appliances,For tata sky installation (100 rs given by Family ),200.0,Expense,INR
2017-07-23T15:57:31Z,Saving Bank account 1,Household,Appliances,Tata sky STB (1299)+ 1 month recharge (226)+ extra wire 45meters(540),2065.0,Expense,INR
2017-07-23T12:30:28Z,Saving Bank account 1,Food,Grocery,Amul butter,52.0,Expense,INR
2017-07-22T14:55:35Z,Saving Bank account 1,Food,Milk,milk 1lit ,64.0,Expense,INR
2017-07-21T13:36:14Z,Saving Bank account 1,Equity Mutual Fund C,,,1000.0,Transfer-Out,INR
2017-07-21T13:16:01Z,Saving Bank account 1,Other,,CA  - income tax filing,1000.0,Expense,INR
2017-07-21T08:46:09Z,Saving Bank account 1,Food,Milk,Half lit  milk,33.0,Expense,INR
2017-07-20T19:32:11Z,Saving Bank account 1,Food,Grocery,,88.0,Expense,INR
2017-07-20T19:31:37Z,Cash,Food,snacks,Puri packet of 50 pcs,50.0,Expense,INR
2017-07-20T15:14:48Z,Credit Card,subscription,Mobile Service Provider,Annual recharge,2545.0,Expense,INR
2017-07-20T12:03:16Z,Saving Bank account 1,Food,Milk,Half lit  milk,32.0,Expense,INR
